Ex-0,Ex-1,Ex-2,Ex-3,Ex-4
9.624721742968669,3.956902498697354,12.369435756016562,3.8553448458643826,6.278324803538137
6.006719206826551,5.213803256670517,4.287283929630967,13.712854791013388,9.212896863295367
5.3877714403414085,9.65052766594111,4.223651594313052,3.287572949369822,58.03527201389873
5.825478543809507,3.0360567901948934,23.775003110487585,6.442711791891387,7.001181106273876
7.004264560625719,3.8282554765143515,8.303582965771815,39.910047496765735,8.924113032894148
5.912482616001491,3.106808813597069,8.021016435494028,8.73999946503759,5.798003177663257
8.18466979111642,4.440772509397233,4.110543976699746,9.833095114276981,10.54180676373569
6.328784066488416,6.270418557650931,13.32042339374502,15.25253257340222,8.199968587422859
5.83832756255586,3.5143810443159644,5.19560030966976,21.625905193834573,5.96595620332963
6.59960255651061,4.17866050945661,18.85727867000017,3.6614825941387066,50.45600462842942
5.666201418341434,3.6737431029593415,5.299327893285651,13.723334602178072,5.277622152818109
4.174910130358476,4.459948200988223,18.990858114339044,5.639802369065406,2.2841205009047822
7.841054830964061,3.6675655038324027,7.390967119624994,9.959704360990335,7.524691739570533
6.281035131296229,3.7422850641110026,5.085097498796755,22.23288134172362,3.0490415652477902
4.153279404299246,5.534664015502202,12.493473200751454,3.794160439649946,44.19740914592103
7.881066361037668,5.0958143868672385,6.239411546330138,6.796817347986293,29.66891445670551
5.234297345944983,8.238978917216643,4.527998092760554,21.46285171095898,27.5188759241691
5.078553168147451,11.589721473488108,11.812145536609114,6.788532532182912,2.1471750862445016
8.541279599533228,7.610111801888027,5.522064122913251,32.3992198551947,5.156169550806221
6.218113488479155,4.611312483699537,7.00075103454096,9.301998287866674,2.520920299524786
10.985917156304408,4.786619029146351,26.860707633971753,40.48558973948808,4.430206789845012
5.455203896511741,8.119006029321849,14.216949082785463,10.377244045560616,6.029628965726949
4.78673619194547,4.816827084508005,8.591378748171612,9.268367008452884,4.335272583815601
7.3238753836663975,11.497522044504624,14.317617720096795,3.1326096742405927,3.667360374021257
4.133736560898594,4.793934791907393,5.038784388778114,8.530977648235737,15.490011814280845
6.135262481613459,9.071940284417758,13.835686478584062,17.224054304593615,5.647683219315393
4.188658214499392,8.326964480345543,7.539506358856832,12.5812576910306,2.2112681019019074
5.246185913181102,3.1222046451661503,7.921912685495344,8.088587085164855,2.9586967488263776
5.433192617687089,5.7563408620736105,10.997156650141834,8.186345622287932,3.1350905132901077
5.128240194789417,8.261224993579958,4.852345827792092,3.9593163037968457,11.814297690986535
5.336106174362904,5.018041975042019,5.005049863156996,12.783751564349458,13.574396204917225
8.042702251540513,3.537419120723625,4.505473663371489,13.568262550793836,11.037490894476008
6.5775296196660955,3.4573702322982642,5.425230293163331,4.201351083910634,3.588136163994084
5.457244876124475,5.681202658602489,19.609504456827867,8.438633416672246,14.505386804669675
4.236406095105202,3.430296703228789,6.239769907248064,17.749775828445056,22.542486697380593
7.429699078238927,10.849346809936089,6.036519809870974,7.533651713106369,10.664190158266061
4.7542722137902125,7.941199806822249,5.164878661094122,7.194966581476313,15.15954584872148
4.087292301928374,8.876987642018179,23.464104618935657,4.8336466036581625,9.572335869415612
4.040979996815824,6.220585660251934,7.914829039573455,3.84724550352119,2.19622846851097
10.96319185220886,3.1173700969735365,11.778851043643725,10.595312723666748,6.127567700451781
4.99847092078708,4.329830020721268,6.609348839844528,5.061714213985159,10.274764507058629
5.237107975495367,9.885512705582071,11.948171727308472,11.00732885203115,4.100534950497177
8.611032566021928,5.5093104805267386,9.318374703135328,7.763836986286538,3.014856252933842
7.95552808367023,7.9941515668962,4.005723719482976,40.48889335481713,10.010179443948601
5.789648731008646,8.275579613840458,14.811196877364686,3.3345318798736554,41.891998443246926
5.032850220971629,3.038685082742846,7.840017444297745,5.332746377356344,4.027388737724318
5.402775275764476,3.2995164390843565,21.618745415749007,6.044219965066533,19.373344292437103
10.248916543099076,5.245096869489967,8.869809019739138,9.344452063801457,11.524669018869965
7.349307446062226,3.934732901202217,8.664072503504327,16.39448760102772,4.275734496336784
4.131200071418335,3.6048034600844074,12.840650886400162,3.475836574638995,3.8537098344306764
4.116087894106082,3.1123649342237227,4.843400322879924,4.060237447727898,3.306421461317583
9.809312623888541,3.865144517296992,16.480853821256005,5.193445306221345,19.169319562011363
7.840427986501896,4.085199509438889,7.402250409199873,8.49680970981322,9.79433522600894
5.3525582968584535,7.687781490752746,7.781194807855071,27.0579687292831,13.537470308729086
5.49357327907728,5.780129692413183,6.8816303242147905,14.70426543871266,6.382611503281564
4.561458217474147,3.4678109256284597,13.55853006940517,3.093701381266357,21.771867312336042
4.0387451061612065,3.8978097110468553,5.316868999779564,14.655360104895824,4.638170576442642
4.110130829817043,3.3066734041790458,12.126276359185137,12.663141544620999,14.443639977953751
5.401494629314322,6.678077593643306,6.1895180736421835,22.417939821417853,4.096200281864214
5.302339129570784,7.831088218381453,5.856188332653213,9.24137982748171,4.863521561114614
6.77851965010847,8.112801408923982,7.259872870728403,22.93202478087609,37.570822162083104
9.42400307394247,3.97674322667437,4.14107043775245,4.620308155281944,3.7044715205176
6.817746593671657,4.8958740179581985,16.431773716884063,11.414744675201131,2.2122155988378527
8.865930400644753,3.046268710547325,4.6176227992609205,3.438945410309227,44.458801851583075
4.944992182221094,5.034860758616696,14.48471822861805,4.404266182289027,54.34930225053273
4.973719333955971,4.583845104666237,4.9423359313101995,4.534287584573221,2.3663647909204637
6.179369484148428,7.3955723502609425,9.201619443863123,14.284820077320528,2.6130457985564304
8.306447607009195,8.326667541757434,4.2761920570487195,41.89355632971982,5.625546333214085
9.395290065608352,11.781659365069189,4.039417228652921,5.12756510330516,7.115195055792817
7.342506068168825,5.008741482980897,4.077329812238587,3.2034294201239573,2.752099192033702
6.123496887831909,3.3489184996465746,7.468375015670041,32.55854090657117,9.904136160893282
7.198388756300931,6.797529992830194,4.259998557017545,13.350935468873054,12.12896960352568
7.361284796343599,6.6076615628652355,15.309218360231283,8.645999717440205,6.455135085417846
5.590070638717468,3.2521363619048835,8.418963040365718,3.8978889670142993,9.658314979567155
8.930471201283371,5.732953727077119,9.117331182671284,7.799075158040496,28.68199881855576
10.07923529866741,6.157636890634356,5.029170780252359,5.05516552613419,7.02564030246675
8.293105432518205,8.053726316232348,4.377635858592567,17.683702949851217,45.010363191848015
8.60190358578972,4.876484785571592,6.510308752124142,4.0032215214571965,2.4695994446676224
8.524216710325454,11.062304666802556,7.046075242424091,7.135061067107646,22.512206872652158
5.068559115491095,3.549766033383366,6.869189091979867,3.2238619080441113,19.523043907708676
5.0944799947630734,3.6207384781994514,5.560218443435696,11.107795736397284,3.3756497016635083
5.11352348609761,4.014306353597393,5.372542553281616,4.950796391174348,23.39493617483591
5.257757862081293,10.24236538084775,7.499728200069378,32.3474338719882,9.35149134502389
4.095226322554681,5.584670082003095,5.1608978672172565,15.516759989232057,20.58529556760303
4.726709446784536,4.0894753341200785,25.707417378968263,16.717167526688687,7.355430502269245
4.791641959380518,6.0783379350362825,11.87575086791557,3.5848472107029306,20.1597594720663
7.446702988206465,4.899737962088144,21.392945497883755,5.503804576996114,7.760816255704323
4.2115880044252245,8.815855328060133,21.05325235218361,10.634985798650632,31.60335202045666
6.288145719160089,5.462402113658972,5.941885649056123,5.357509549409951,5.628375264554193
7.069263692383629,6.096587478526462,16.795246699676532,5.362810989792358,8.281415360279617
6.542156177098518,3.8087690125875713,17.365345201199144,25.6378912245274,29.006332403305553
9.069946623364666,8.864163723407808,4.807393353819946,4.825718179800498,55.29949082877801
10.106404784746237,8.543270606039094,4.430027511371759,13.300909464354008,13.198182309441544
8.119377961816491,6.652107344113442,9.479713159448757,4.275014408520637,4.7986491385870895
7.995138450895847,8.092397475230463,5.509492373931794,38.530833999100665,5.233699482904866
4.393717255034581,3.0559537335554126,6.980583106015103,17.2615087191691,12.4367387080274
5.0245146184066245,9.62549821758364,25.350664051011826,7.1072269067475,8.217319381918013
10.018997981036314,3.136968773678546,7.264321463931598,7.993188927791483,9.68526412296731
4.38881486238189,6.651344479015831,6.636735904521556,5.772874365011788,46.83091828007519
8.524167001863534,4.754136102675444,16.752433360916314,9.378410216719649,7.00770793282455
6.524747492405121,3.480342125562509,5.536576116864098,30.54478168275812,12.129728431565741
9.048804081211857,11.162395461519775,4.585471992123819,34.450358134605224,10.067523366815736
5.556486785223794,10.079424308513557,5.954317280077588,14.602019198198168,2.687784894387425
8.236428416730357,5.267038380523536,19.62073430423168,14.747599901599473,5.091522510357205
4.650706348295598,3.218519466948278,13.889217225387338,31.368069695091393,2.869482924282568
9.146439089786835,3.6462707718672944,15.813521982911961,19.627936759847003,3.413495037236647
10.564002501835493,8.980300704942701,4.703913733623876,4.2646729153843115,3.2045019864958135
4.705092676620957,6.902782133749475,10.626486715222505,3.4649542217024853,3.0830468015250574
4.898224107507939,6.2721806274617045,5.9082767977726895,3.5571029392427196,2.524958629412211
5.101380101161244,3.2554940119092945,11.695333925444855,5.745466895707338,39.40399779048284
5.761517689039803,4.407935648110543,26.646590897041857,12.51789046955551,9.830736685692077
4.091854345846062,5.24684952739988,25.002812750297252,14.887218002132993,52.19307751266517
4.758138138543571,5.595735023077342,23.221828517306324,17.806524813186282,3.0916423455287756
6.963267350463648,3.844667760880251,4.0092223799401765,29.144792835639485,4.209283166199943
4.344496560616305,5.651197128794777,9.133639485514687,3.115577590343061,6.062747091022147
5.877099875605758,11.189313883743171,5.250951825891144,8.62288830661924,6.2007895150688785
7.511443099409787,3.096946055795528,8.408553969298072,8.9247794146809,2.490266000149002
4.846580184597899,6.19136474562956,23.36579302552532,3.3572554579194875,5.528258007260974
6.171526257968852,9.015546731910772,9.1645864217421,9.284689678890574,7.036236921615744
4.725993457582779,6.242649615125858,6.49172646618849,21.136914935313417,21.228120537618327
10.82581276681748,3.7350936266205204,12.30110597157952,6.992476973478121,2.8638787666784435
4.0264220297133475,5.463837717449471,5.483497009342213,8.918388666127408,3.846052931289235
8.350205326544478,11.021677739710954,4.449640338796728,5.636829428699047,24.837793711857742
7.523954246274516,4.748974341749426,18.699704782229148,12.78700439598898,7.0581266168186465
5.225784849882968,4.93663382798896,16.79474347226888,5.144160845880004,48.10838832914375
5.197587732723701,10.968411906685128,7.445927752590956,10.456267344092412,2.616710933459058
7.5943872268498325,3.7600870541833493,5.1885504822604185,3.6230091878531616,20.739353740812764
4.605956665548585,4.200821835394188,4.606814807574681,39.42360195105515,13.459758346510743
6.922573178190239,5.106990602131366,4.696061415853354,7.714218658425487,4.484030087196052
10.314690300687024,3.990928082672405,4.632495286328991,25.32571242738337,5.621604331595179
5.422516986122755,3.738506565028631,5.749813479758857,38.75008672936037,2.295007356806971
7.965822241224121,5.380657629475308,5.2773792254818,5.899913693178733,23.559169933393328
4.259036962726699,3.0172140580524927,5.064816201426168,10.919394012573589,2.2694961112045915
6.013244076827135,6.592353369144658,9.13137831407683,9.956507697376155,2.320930735454036
5.053825123518629,4.102990176040569,7.282865343491262,5.018463863279736,21.87495593740466
4.505742039269941,10.213448160465745,4.921315830558523,24.77642373504287,4.164756043785437
4.595337630615821,3.497636975246263,10.476838887580758,7.020988489346372,23.923133014637717
5.5750798765098075,3.611629259032343,26.44915667180809,3.612665540092342,27.08801677482499
7.008629670638308,10.977979808968282,15.429052526761604,26.486699884353868,3.5180583193786386
9.554284159303513,4.076868957194397,13.493140578367631,19.73064775447617,8.760623389185556
10.12434761739301,3.9949829931962886,4.966544077587244,16.09968714676449,2.045011204547791
10.242896206342019,3.868628589199449,9.408241134027021,34.55218895696532,15.073568146090272
4.10914771795569,6.381994171349863,8.284637311358427,4.058227399296742,22.63380472974767
8.762043490330017,5.613420111618164,6.145688492384454,23.91555274265409,28.859457374935488
4.257884733045055,4.816879618432976,7.622321814236341,5.89489048923947,2.4454576831280566
8.54519576075978,4.412024642307887,23.276823211764444,8.39826840293007,2.5270436505682183
6.808794710077856,3.7665533561825555,5.021334075903589,23.875395020868616,18.9027201126717
5.3246761768715,7.368657112475701,4.639126200907114,5.107633958251996,18.0096784816504
7.213738687721376,4.055338515781637,10.102729111474375,19.59090819120305,18.11092900646207
7.850574154854609,4.25086183413819,7.48493858298168,8.01396200334974,2.994582901540493
7.721459967255983,4.078381980013931,5.970058658926502,17.06979179480664,19.99372563182703
4.112860460514926,10.787894054578244,5.003346078620837,6.694555792779973,4.941834893971928
6.306185696572064,8.29396801698028,13.755843194377071,3.6607183010679396,4.317616634968665
4.101467598394919,8.490765166254526,5.455914347142684,3.033692793533688,13.150008673237373
5.676718184198128,10.38583436667641,19.899274215224615,14.449618036673574,7.7861152586959355
4.026339056596785,3.3899066768740442,11.939586090977798,8.686623538735937,2.1802280038576476
6.1268962404207015,7.318155577173368,15.87527077577465,3.6660283362361548,29.32794093787452
6.753561881440312,3.2469140751056584,6.635869266541548,26.078977603564518,3.1509540832178
